text,toxic,source
Nobody cares what the man in office does on his way out !,0,paradetox
Why would you drop someone on the ground from your car?,0,paradetox
Please not this again,0,paradetox
"that liberal media show had bannon tied in knots , and exposed him .",0,paradetox
A federal prosecution is a total false story.,0,paradetox
Let's all get in the pool and enjoy the party called life.,0,paradetox
it really is something thaf hinges close to showmanship .,0,paradetox
see how inappropriate the line of argument is ?,0,paradetox
your comment is not very smart,0,paradetox
every time you move you waste billions .,0,paradetox
"I still support trump, you democrates don't have a party anymore",0,paradetox
Both mlb and espn are biased.,0,paradetox
It said under construction,0,paradetox
It said under construction!,0,paradetox
scary thinking that our fate is in the hands of such compromised and people .,0,paradetox
"in the city , attached to a car around a roundabout is beyond normal!",0,paradetox
kasich is just another candidate loosing to the victor donald trump .,0,paradetox
Japan should have finished.,0,paradetox
"We have waited for years for you to come up with something, anything.",0,paradetox
you serious right now,0,paradetox
now some liberal judge says it now the reverse .,0,paradetox
what a bad show he is.,0,paradetox
Joe is not honest,0,paradetox
How bad do they think we still are,0,paradetox
thow the book at the bad guys,0,paradetox
I am sure she will defend that islamic guy.,0,paradetox
Those guys need to sort out.,0,paradetox
i said only non knowledgeable once will be voting,0,paradetox
from all the bad comments here i gather none of you have any first hand experience with sarcopic mange,0,paradetox
"If you don't want my help, go it alone then.",0,paradetox
behave dude!,0,paradetox
( gives a whole new meaning to save you doesnt it ! ),0,paradetox
Obama was disappointed at Romney with the whole Candy Crowley fiasco.,0,paradetox
Japan should have finished,0,paradetox
"That's why am in Alaska, far away from my parents.",0,paradetox
That's only a fraction of what's ruined.,0,paradetox
Trump was elected for something else: the ignorance of voters.,0,paradetox
Robert Kraft will loose.,0,paradetox
I think it was a very bad move.,0,paradetox
It's sad that you see her as an embarrasing person.,0,paradetox
Why did you run this?,0,paradetox
this newspaper will come on with is incredible .,0,paradetox
"At least this expansion was designed by local architects, not the architects from England.",0,paradetox
coralado springs and boulder both are feeding and thus encouraging bears to come into the city.,0,paradetox
"cognitive disconnect is a feature , not a bug.",0,paradetox
You could have compare original article with my contributions,0,paradetox
the task forces recommendations are bads,0,paradetox
Those LGBT are good guys,0,paradetox
my other question is who are the useful person ?,0,paradetox
he was driving recklessly and caused a death,0,paradetox
he should be hung for treason .,0,paradetox
"Let me guess, you're young and would lile to take advantage of the old.",0,paradetox
"ambrose99 is making useless remarks , do some research and then make a comment .",0,paradetox
he is incompetent and everyone knows it,0,paradetox
a normal person would not think its a normal government,0,paradetox
Im speechless because south africa cant stand up for itself,0,paradetox
"why dont you take your own advise , chance",0,paradetox
i said stop fouling my discussion page with your unsolicited and unwanted things,0,paradetox
I hope they don't let him anywhere near the broncos franchise.,0,paradetox
"Yes , some people are not too smart to run thier own lives.",0,paradetox
dont block me i am right and i know it .,0,paradetox
Trying to get a paying passenger off after they had settled in wasn't a good idea.,0,paradetox
"I still support Trump, you Democrats don't have a party unity anymore.",0,paradetox
gotta love our environmentalist.,0,paradetox
They need sorting out!,0,paradetox
these not wise people were in possession of thousands of dollars of stolen vehicles,0,paradetox
I didn't call him anything bad.,0,paradetox
That's some weak stuff,0,paradetox
The persons who delayed the project was from the city.,0,paradetox
do us a favour and go away,0,paradetox
men performing drag of ladies is a type of blackface,0,paradetox
Nothing amusing about this tragic.,0,paradetox
its disrespecting of the national anthem at the start thats the offensive part .,0,paradetox
"So when you are shown tolerance by a group, you let another groups intolerance destroy that?",0,paradetox
don't do this again,0,paradetox
when will it stop the bleeding here?,0,paradetox
why else would she write such a column .,0,paradetox
The task forces recommendations are not nice.,0,paradetox
"It is totally bad when you have to substantiate your claims, doesn’t it.",0,paradetox
I don't like your cruelty.,0,paradetox
and their reasoning behind doing it is worse.,0,paradetox
It's something that's true by definition.,0,paradetox
The Colorado politicians are not focusing on their jobs instead they are making bad attempts to be the global leaders.,0,paradetox
So republicans are going to raise their taxes.,0,paradetox
He drag down the gop with his behavior.,0,paradetox
a federal prosecution is a total baseless story .,0,paradetox
Making bad decisions and destroying canadian jobs.,0,paradetox
"You are following wrong people, they will harm you",0,paradetox
got that?,0,paradetox
What an unsuitable post,0,paradetox
these two wore slippers to their bookings ?,0,paradetox
They wanted a special prosecutor and now they will regret it .,0,paradetox
do you really do any research ?,0,paradetox
stay white and proud you .,0,paradetox
its just the internet .,0,paradetox
to those who doesnt have enough information.,0,paradetox
"please god , keep both these out of the public sector from now on .",0,paradetox
to como you said wow you love to show off your ignorance .,0,paradetox
( ( in case you are too lazy to look up facts ) .,0,paradetox
the grainy photos they release to the public are not the ones they use to find them .,0,paradetox
"wow , thats the most attempt at deflection ive seen to date .",0,paradetox
He's not from Michigan,0,paradetox
so you would love to see the communist win over a duly elected democratic president,0,paradetox
Never take any responsibility and then post bad comments blaming liberals,0,paradetox
Clinton is really unsuitable.,0,paradetox
Please leave now,0,paradetox
Please show one proof of Trump working with the Nazis.,0,paradetox
The banks always win.,0,paradetox
another commiecrat criminal who looks like she has serious health issues .,0,paradetox
Looks like the ones who delayed the project was from the city,0,paradetox
gay jokes are bad to gays and obscure words connected to a star trek episode are bad to natives,0,paradetox
"the only troll is azira herself , trolling for islam and for western civilizations submission to the koran .",0,paradetox
do you like a lying president ?,0,paradetox
its just the internet .,0,paradetox
Stop sending me messages on your system.,0,paradetox
dont block me i am right and i know it .,0,paradetox
Cause you are not that much knowledge to understand this.,0,paradetox
If there were ever a group of people its left wingers and democrats !,0,paradetox
and they keep printing this .,0,paradetox
you call everyone ignorant but you are actually ignorant on how an investigation can hindered and harmful .,0,paradetox
now some people liberal judge says it now the reverse .,0,paradetox
"m war with ultrachristians ultraracist and others, warn me for what ? contributions",0,paradetox
obama is the obstinate person,0,paradetox
Sorry but you will fail again.,0,paradetox
Make real articles with good contents.,0,paradetox
That wasn't cleaver.,0,paradetox
It is a narrow minded book published by mankind.,0,paradetox
